vehicle_id,priority_rank,mark,model,generation,restyling,body_type,year_from,year_to,origin_category,vehicle_type_category,ads_count,avg_price_inflation_adj,avg_age,score_origin,score_type,score_ads,score_price,score_age,priority_score,has_real_metrics,ready_for_3d_search,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,dimensions_source_url,model_3d_status,model_3d_source,model_file_path,format,scale_check_status,materials_editable,data_quality_note
haval_h9_g1_r1_dzhip suv 5 dv,5180,haval,H9,1,1,джип/suv 5 дв.,2017,2024,нет,легковые,1190.0,3622466.917647059,6.684210526315789,0.2,1.0,0.004242288126227679,0.03061888757402341,0.942738791423002,0.3599272843099607,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_gla class_g1_r1_dzhip suv 5 dv,5181,mercedes benz,GLA-Class,1,1,джип/suv 5 дв.,2017,2020,нет,легковые,3855.0,2339727.907237354,7.5,0.2,1.0,0.013742874560174539,0.01977654106280663,0.9351851851851852,0.3599207183179832,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_rx300_g2_r0_dzhip suv 5 dv,5182,lexus,RX300,2,0,джип/suv 5 дв.,2003,2006,нет,легковые,20379.0,936567.6048010207,21.5,0.2,1.0,0.07265007539865032,0.007916334047710643,0.8055555555555556,0.35990552451237473,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ferrari_california_g1_r0_otkrytyi kuzov,5183,ferrari,California,1,0,открытый кузов,2008,2014,нет,легковые,20.0,10497311.888000002,15.0,0.2,1.0,7.129896010466688e-05,0.08872848802630456,0.8657407407407407,0.35990117201804595,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chery_tiggo 8_g1_r0_dzhip suv 5 dv,5184,chery,Tiggo 8,1,0,джип/suv 5 дв.,2018,2025,нет,легковые,1003.0,2402115.5088334996,4.875,0.2,1.0,0.003575642849249044,0.0203038720233682,0.9594907407407407,0.3598885655898916,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_ux250h_g1_r0_dzhip suv 5 dv,5185,lexus,UX250h,1,0,джип/suv 5 дв.,2018,2023,нет,легковые,312.0,3474329.632307693,5.684210526315789,0.2,1.0,0.0011122637776328033,0.029366757744146797,0.9519980506822612,0.35988288467425633,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_m5_g5_r1_sedan,5186,bmw,M5,5,1,седан,2013,2017,нет,легковые,736.0,7259861.076086957,11.3,0.2,1.0,0.002623801731851741,0.06136394759296267,0.9,0.3598605425719074,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_wagon r_g6_r0_xetchbek 5 dv,5187,suzuki,Wagon R,6,0,хэтчбек 5 дв.,2017,2022,нет,легковые,5377.0,484565.12095220387,6.5,0.2,1.0,0.01916872542413969,0.004095784805776977,0.9444444444444444,0.3598509935213459,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
geely_emgrand ec7_g1_r0_sedan,5188,geely,Emgrand EC7,1,0,седан,2009,2017,нет,легковые,12193.0,426141.78220290336,13.0,0.2,1.0,0.04346741102781016,0.00360196176155554,0.8842592592592593,0.35983307294711186,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_rx350l_g1_r0_dzhip suv 5 dv,5189,lexus,RX350L,1,0,джип/suv 5 дв.,2017,2019,нет,легковые,307.0,5126132.961563518,8.0,0.2,1.0,0.0010944390376066366,0.04332861897923383,0.9305555555555556,0.3598284581618423,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_a6 allroad quattro_g4_r0_universal,5190,audi,A6 allroad quattro,4,0,универсал,2019,2025,нет,легковые,2908.0,1014371.2609628611,4.875,0.2,1.0,0.010366868799218564,0.008573969149707584,0.9594907407407407,0.3598268866463349,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
volvo_v60_g2_r0_universal,5191,volvo,V60,2,0,универсал,2018,2025,нет,легковые,487.0,2449257.3710061605,4.511299435028248,0.2,1.0,0.0017361296785486384,0.02070233843057348,0.9628583385645533,0.35982521704067855,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
subaru_xv_g1_r1_dzhip suv 5 dv,5192,subaru,XV,1,1,джип/suv 5 дв.,2015,2017,нет,легковые,7360.0,1546125.864956522,9.9,0.2,1.0,0.02623801731851741,0.013068622877898674,0.912962962962963,0.3598160940576105,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_estafette_g1_r0_miniven,5193,renault,Estafette,1,0,минивэн,1959,1962,локализованные,пассажирские,0.0,0.0,65.5,0.6,0.7,0.0,0.0,0.39814814814814814,0.35981481481481475,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
volkswagen_type 2_g1_r1_miniven,5194,volkswagen,Type 2,1,1,минивэн,1959,1962,локализованные,пассажирские,0.0,0.0,65.5,0.6,0.7,0.0,0.0,0.39814814814814814,0.35981481481481475,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chery_tiggo 8_g1_r1_dzhip suv 5 dv,5195,chery,Tiggo 8,1,1,джип/suv 5 дв.,2019,2025,нет,легковые,1003.0,2402115.5088334996,4.958333333333333,0.2,1.0,0.003575642849249044,0.0203038720233682,0.9587191358024691,0.35981140509606446,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_x4_g1_r0_dzhip suv 5 dv,5196,bmw,X4,1,0,джип/suv 5 дв.,2014,2018,нет,легковые,3296.0,4466231.05131068,10.0,0.2,1.0,0.011750068625249101,0.03775080064182325,0.912037037037037,0.3598038409562895,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_x1_g1_r1_dzhip suv 5 dv,5197,bmw,X1,1,1,джип/suv 5 дв.,2012,2015,нет,легковые,9823.0,1699556.4286592694,12.5,0.2,1.0,0.035018484255407135,0.014365494122615223,0.8888888888888888,0.359798334071133,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_galant_g9_r0_sedan,5198,mitsubishi,Galant,9,0,седан,2003,2006,нет,легковые,21248.0,238049.30482680723,21.5,0.2,1.0,0.07574801521519808,0.0020121108259287617,0.8055555555555556,0.35979437598324443,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_outlander sport_g1_r3_dzhip suv 5 dv,5199,mitsubishi,Outlander Sport,1,3,джип/suv 5 дв.,2019,2025,нет,легковые,165.0,2275438.727757576,4.0,0.2,1.0,0.0005882164208635017,0.019233137022557686,0.9675925925925926,0.3597912839178588,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_ct200h_g1_r2_xetchbek 5 dv,5200,lexus,CT200h,1,2,хэтчбек 5 дв.,2017,2022,нет,легковые,4006.0,1460160.0672191714,6.588235294117647,0.2,1.0,0.014281181708964774,0.012341997305886306,0.9436274509803921,0.35978434012116334,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_colt_g6_r2_xetchbek 5 dv,5201,mitsubishi,Colt,6,2,хэтчбек 5 дв.,2008,2012,нет,легковые,15386.0,326256.10540491354,16.0,0.2,1.0,0.05485029000852023,0.0027576784657623414,0.8564814814814815,0.35977437242014254,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_civic type r_g6_r0_xetchbek 5 dv,5202,honda,Civic Type R,6,0,хэтчбек 5 дв.,2022,2025,нет,легковые,343.0,1039128.4930612246,2.5,0.2,1.0,0.001222777165795037,0.008783229558014133,0.9814814814814815,0.35977132687329905,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_rx200t_g4_r0_dzhip suv 5 dv,5203,lexus,RX200t,4,0,джип/suv 5 дв.,2015,2017,нет,легковые,3963.0,3958948.6372949793,10.0,0.2,1.0,0.014127888944739741,0.033462998004521356,0.912037037037037,0.3597551256405669,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s6_g5_r0_sedan,5204,audi,S6,5,0,седан,2018,2025,нет,легковые,189.0,2291910.8088888894,4.1,0.2,1.0,0.0006737751729891019,0.01937236722444383,0.9666666666666667,0.35974096554358054,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_ek space_g2_r1_xetchbek 5 dv,5205,mitsubishi,eK Space,2,1,хэтчбек 5 дв.,2023,2025,нет,легковые,273.0,690169.2841025641,2.0,0.2,1.0,0.0009732308054287028,0.005833653197503008,0.9861111111111112,0.3597294667920937,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s5_g2_r1_kupe,5206,audi,S5,2,1,купе,2019,2025,нет,легковые,341.0,1915337.1490909094,3.75,0.2,1.0,0.0012156472697845702,0.016189379825298094,0.9699074074074074,0.35972305953198164,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s5_g2_r1_liftbek,5207,audi,S5,2,1,лифтбек,2019,2025,нет,легковые,341.0,1915337.1490909094,3.75,0.2,1.0,0.0012156472697845702,0.016189379825298094,0.9699074074074074,0.35972305953198164,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_ds4_g2_r0_xetchbek 5 dv,5208,citroen,DS4,2,0,хэтчбек 5 дв.,2021,2025,нет,легковые,941.0,786298.4232943679,2.782608695652174,0.2,1.0,0.0033546160729245765,0.006646184373747214,0.9788647342995169,0.35972205510424493,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_escudo_g2_r0_dzhip suv 5 dv,5209,suzuki,Escudo,2,0,джип/suv 5 дв.,1997,2000,нет,легковые,26981.0,529410.7560965124,27.5,0.2,1.0,0.09618586212920084,0.004474842362929537,0.75,0.3597176918867397,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_escudo_g2_r0_dzhip suv 3 dv,5210,suzuki,Escudo,2,0,джип/suv 3 дв.,1997,2000,нет,легковые,26981.0,529410.7560965124,27.5,0.2,1.0,0.09618586212920084,0.004474842362929537,0.75,0.3597176918867397,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_puma_g2_r1_dzhip suv 5 dv,5211,ford,Puma,2,1,джип/suv 5 дв.,2024,2025,нет,легковые,324.0,276005.9348148148,1.5,0.2,1.0,0.0011550431536956032,0.0023329390937122255,0.9907407407407407,0.3597127757265548,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_ds4 cross_g1_r0_xetchbek 5 dv,5212,citroen,DS4 Cross,1,0,хэтчбек 5 дв.,2021,2025,нет,легковые,1.0,1590400.0000000002,3.0,0.2,1.0,3.5649480052333435e-06,0.013442849832665159,0.9768518518518519,0.3597025038970863,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s4_g6_r1_sedan,5213,audi,S4,6,1,седан,2019,2025,нет,легковые,111.0,1969785.8032432434,3.6666666666666665,0.2,1.0,0.00039570922858090117,0.01664960686337691,0.970679012345679,0.35966426957121966,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s4_g6_r1_universal,5214,audi,S4,6,1,универсал,2019,2025,нет,легковые,111.0,1969785.8032432434,3.6666666666666665,0.2,1.0,0.00039570922858090117,0.01664960686337691,0.970679012345679,0.35966426957121966,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_capri_g4_r0_dzhip suv 5 dv,5215,ford,Capri,4,0,джип/suv 5 дв.,2024,2025,нет,легковые,66.0,419076.8484848485,1.5,0.2,1.0,0.0002352865683454007,0.0035422454367004443,0.9907407407407407,0.3596642325316655,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_nx300h_g1_r1_dzhip suv 5 dv,5216,lexus,NX300h,1,1,джип/suv 5 дв.,2017,2021,нет,легковые,1556.0,3387544.713521851,7.0,0.2,1.0,0.005547059096143083,0.028633208554648487,0.9398148148148148,0.35966322753871455,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chery_tiggo 7_g2_r0_dzhip suv 5 dv,5217,chery,Tiggo 7,2,0,джип/suv 5 дв.,2020,2025,нет,легковые,515.0,1556217.924038835,3.5,0.2,1.0,0.001835948222695172,0.01315392596815642,0.9722222222222222,0.3596542981731195,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
porsche_911_g6_r0_otkrytyi kuzov,5218,porsche,911,6,0,открытый кузов,2004,2008,нет,легковые,363.0,13606329.851680443,19.857142857142858,0.2,1.0,0.0012940761258997038,0.11500745030800387,0.8207671957671958,0.3596513561543951,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
geely_haoyue_g1_r1_dzhip suv 5 dv,5219,geely,Haoyue,1,1,джип/suv 5 дв.,2021,2022,нет,легковые,6.0,2639709.333333334,4.5,0.2,1.0,2.1389688031400064e-05,0.02231213290359951,0.962962962962963,0.3596484636538441,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_city_g7_r1_sedan,5220,honda,City,7,1,седан,2023,2025,нет,легковые,734.0,279523.77874659403,2.0,0.2,1.0,0.0026166718358412743,0.0023626736559039132,0.9861111111111112,0.359619680118457,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_flair wagon_g4_r0_xetchbek 5 dv,5221,mazda,Flair Wagon,4,0,хэтчбек 5 дв.,2023,2025,нет,легковые,138.0,698464.3501449276,2.0,0.2,1.0,0.0004919628247222014,0.005903767211059053,0.9861111111111112,0.35961966689895053,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
subaru_crosstrek_g2_r1_dzhip suv 5 dv,5222,subaru,Crosstrek,2,1,джип/suv 5 дв.,2020,2023,нет,легковые,57.0,2565760.488421053,4.5,0.2,1.0,0.00020320203629830058,0.021687080578741087,0.962962962962963,0.35960015889218205,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_cla class_g1_r1_universal,5223,mercedes benz,CLA-Class,1,1,универсал,2016,2019,нет,легковые,4768.0,2164398.37261745,8.5,0.2,1.0,0.016997672088952583,0.018294568851333768,0.9259259259259259,0.35958619594253083,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
